,Unnamed: 0,GAC,GAS,E,S,A,B,V,L,BET,Vt,Vmeso,Vmic,%C,%O,%N,Temp(K),Pressure,Adsorp(mmol/g),Index,K,n,R2
1840,0,a-SG-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,479,0.35,,,76.7,17.4,,298,0.02739726,0.431034483,147,3.277933169,0.50244427,0.995632212
1853,13,a-SG-5,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,801.9,0.48,,,81.1,12,,298,0.00456621,0.114942529,148,3.508521682,0.661004187,0.998611108
1866,26,a-SG-6,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1395.8,0.82,,,82.5,10.6,,298,0.025114155,0.316091954,149,4.744260017,0.597204322,0.988554168
1879,39,a-SG-7,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1566.8,0.82,,,87.3,10,,298,0.02283105,0.201149425,150,3.946611986,0.730520398,0.999401806
1891,0,micro-TiC-CDCs-200,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,497,0.23,,,,,,273,0.041512574,0.473372781,151,2.848737343,0.479102222,0.987325263
1902,11,micro-TiC-CDCs-400,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,910,0.3,,,,,,273,0.041443232,0.686390533,152,3.924065858,0.490195399,0.994065938
1915,24,micro-TiC-CDCs-600,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1383,0.56,,,,,,273,0.08804857,1.514792899,153,6.299211938,0.552434373,0.997938925
1925,34,micro-TiC-CDCs-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1832,0.84,,,,,,273,0.012928378,0.284023669,154,7.121930841,0.638780404,0.998429858
1936,45,micro-TiC-CDCs-1000,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1669,0.75,,,,,,273,0.070004315,0.946745562,155,5.43135381,0.6276252,0.999112931
1945,54,nano-TiC-CDCs-200,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,434,0.36,,,,,,273,0.017612524,0.45834829,156,2.735392354,0.391791032,0.993532909
1955,64,nano-TiC-CDCs-400,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,740,0.54,,,,,,273,0.039138943,0.428444053,157,3.450653863,0.578862726,0.997258678
1965,74,nano-TiC-CDCs-600,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,952,0.81,,,,,,273,0.078277886,0.398279276,158,2.502688793,0.660514983,0.99770904
1975,84,nano-TiC-CDCs-800,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1855,1.22,,,,,,273,0.068493151,0.575938814,159,4.189414996,0.717840336,0.998693131
1985,94,nano-TiC-CDCs-1000,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1920,1.61,,,,,,273,0.025440313,0.162374506,160,3.687827625,0.753136989,0.999257174
1996,0,PTCT-C,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1280,1.82,0.18,1.64,,,,273,0.027858329,1.126373626,161,4.789985247,0.343141547,0.989233954
2008,12,PTCA-C,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,790,1.82,0.51,1.31,,,,273,0.042401771,0.934065934,162,3.782724957,0.364756921,0.983474793
2020,24,PTBP-C,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,910,2.24,0.26,1.98,,,,273,0.049120089,1.524725275,163,4.474511226,0.330110666,0.994105841
2033,37,PTCT-C,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1280,1.82,0.18,1.64,,,,293,0.007089941,0.402834747,164,3.443583849,0.418574701,0.994140177
2045,49,PTCA-C,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,790,1.82,0.51,1.31,,,,293,0.027155161,0.329390926,165,2.743637685,0.436606045,0.980933543
2056,60,PCBP-C,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,910,2.24,0.26,1.98,,,,293,0.047702222,0.768763206,166,3.04370586,0.413613101,0.991720615
2067,71,PTCT,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,895,1.17,0.13,1.04,,,,273,0.021180556,0.446428571,167,4.500649912,0.551118259,0.998393925
2080,84,PTCA,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1020,1.85,0.3,1.55,,,,273,0.024556327,0.322420635,168,2.971771383,0.552697195,0.997672363
2091,95,PCBP,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,399,0.62,0.26,0.36,,,,273,0.017428627,0.086805556,169,1.578356254,0.589554431,0.995180748
2101,105,PTCT,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,895,1.17,0.13,1.04,,,,293,0.018708157,0.356047327,170,3.427595597,0.549965924,0.999070105
2112,116,PTCA,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1020,1.8,0.25,1.55,,,,293,0.030208309,0.246494303,171,2.314104148,0.581013071,0.996471763
2121,125,PTBP,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,399,0.62,0.26,0.36,,,,293,0.03034827,0.082164768,172,1.155150402,0.598029224,0.992762241
2130,0,Z0.75,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1275,0.553,0,0.553,,,,303,1.000682189,1.814622572,173,2.684603411,0.692881249,0.994524689
2138,8,Z 1.5,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2108,1.059,0.013,1.046,,,,303,1.067685007,1.76182708,174,2.551888464,0.703712059,0.978784871
2146,16,Z 2.5,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1794,1.184,0.075,1.109,,,,303,1.368797271,1.763606703,175,1.831940168,0.759193379,0.993260596
2153,23,HK,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2595,1.275,0.039,1.236,,,,303,1.189565217,4.203831253,176,4.373998801,0.57276288,0.990443655
2161,31,H 1.5,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1875,0.976,0.027,0.949,,,,303,0.939130435,2.967068446,177,2.811513409,0.624602095,0.996395656
2169,39,H 2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1889,1.178,0.114,1.063,,,,303,1.189565217,2.161752045,178,1.652438654,0.708634467,0.994695285
2177,47,H3PO4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1889,1.178,0.114,1.063,,,,288,1.038014569,3.41855007,179,4.113673118,0.5687777,0.996201276
2185,55,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1889,1.178,0.114,1.063,,,,303,0.976838806,3.118477793,180,2.861297273,0.619825133,0.99516217
2193,63,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1889,1.178,0.114,1.063,,,,348,1.310272298,2.274905187,181,2.691417541,0.334635412,0.927254542
2201,71,ZnCl2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1275,0.553,0,0.553,,,,288,1.005405405,2.628205128,182,3.681453382,0.648596637,0.992711222
2209,79,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1275,0.553,0,0.553,,,,318,0.908108108,1.666666667,183,2.708037925,0.566616349,0.966001346
2217,87,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1275,0.553,0,0.553,,,,348,1.135135135,1.282051282,184,1.892617438,0.615824911,0.982742089
2225,0,CP-2-600,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1700,0.88,0.14,0.74,57.9,28.03,10.14,273,0.032185539,0.730582524,185,6.309019239,0.563523666,0.99836251
2237,12,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1700,0.88,0.14,0.74,57.9,28.03,10.14,298,0.027146299,0.373786408,186,3.88228543,0.658532295,0.999736716
2248,23,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1700,0.88,0.14,0.74,57.9,28.03,10.14,323,0.012308867,0.101941748,187,2.121713486,0.759532231,0.998884744
2259,35,CP-2-650,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2520,1.25,0.17,1.08,66.25,26.02,4.05,273,0.070048309,0.972404685,188,5.950455131,0.638314871,0.999151727
2269,45,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2520,1.25,0.17,1.08,66.25,26.02,4.05,298,0.036231884,0.217576663,189,3.47592227,0.787800525,0.999173865
2280,56,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2520,1.25,0.17,1.08,66.25,26.02,4.05,323,0.060386473,0.150024908,190,1.64128054,0.835680032,0.996887986
2290,66,CP-2-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2940,1.37,0.23,1.14,85.05,11.71,2.14,273,0.028301887,0.32890677,191,5.942906617,0.783992522,0.999603783
2301,77,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2940,1.37,0.23,1.14,85.05,11.71,2.14,298,0.033018868,0.164123196,192,3.129114203,0.861468834,0.999609922
2312,88,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2940,1.37,0.23,1.14,85.05,11.71,2.14,323,0.066037736,0.064755827,193,1.668178804,0.945464307,0.996502795
2323,99,CP-2-800,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,3410,1.94,0.73,1.21,92.99,5.6,0.78,273,0.01679758,0.095038192,194,4.401691888,0.861743241,0.999746135
2334,110,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,3410,1.94,0.73,1.21,92.99,5.6,0.78,298,0.05510905,0.166010674,195,2.67239294,0.9564955,0.999804283
2344,120,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,3410,1.94,0.73,1.21,92.99,5.6,0.78,323,0.062240475,0.070687681,196,1.578076076,1.09300912,0.99870797
2354,0,1C,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1045.2,2.5882,,,,,,303,1.117021277,0.612244898,197,0.673942547,0.67773603,0.999076098
2361,7,9C,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1204.1,0.7902,,,,,,303,0.904255319,0.612244898,198,0.670155881,0.660233356,0.999280583
2368,14,1C,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1045.2,2.5882,,,,,,318,0.904255319,0.50728863,199,0.544135813,0.688025381,0.999518914
2375,21,9C,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1204.1,0.7902,,,,,,318,1.063829787,0.524781341,200,0.518539252,0.689120438,0.998758997
2382,28,1C,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1045.2,2.5882,,,,,,333,0.904255319,0.38483965,201,0.402742365,0.72712223,0.999254146
2389,35,9C,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1204.1,0.7902,,,,,,333,1.117021277,0.349854227,202,0.388737254,0.710984917,0.995612102
2396,42,1C,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1045.2,2.5882,,,,,,348,1.010638298,0.192419825,203,0.280387134,0.780180995,0.998059175
2403,49,9C,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1204.1,0.7902,,,,,,348,1.063829787,0.209912536,204,0.258996813,0.781082472,0.99532026
2410,0,NC-600-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,879,0.38,0.05,0.33,64.2,,6.16,273,0.037627262,1.136038186,205,4.757584858,0.416134844,0.999182412
2423,13,NC-600-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1135,0.62,0.19,0.43,70.5,,4.83,273,0.060834013,1.136038186,206,5.399949046,0.505344263,0.997160277
2435,25,NC-600-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1185,0.87,0.21,0.66,69.8,,4.31,273,0.037702788,0.885441527,207,6.253315259,0.591342173,0.999778193
2448,38,NC-600-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1562,0.75,0.11,0.64,69,,3.84,273,0.012487035,0.551312649,208,6.013413757,0.5346838,0.999874124
2461,51,NC-600-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,879,0.38,0.05,0.33,64.2,,6.16,298,0.033584081,0.551312649,209,3.679357791,0.516348784,0.998745791
2472,62,NC-600-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1185,0.87,0.21,0.66,69.8,,4.31,298,0.098884223,0.885441527,210,4.122958448,0.653943737,0.999448537
2483,73,NC-600-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1562,0.75,0.11,0.64,69,,3.84,298,0.046257414,0.501193317,211,3.746476004,0.633175939,0.999368724
2491,81,NC-650-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1483,0.66,0.05,0.61,70,,4.56,273,0.035196687,0.932242991,212,6.110107411,0.535226684,0.998553905
2502,92,NC-650-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1487,0.79,0.13,0.66,71.2,,3.59,273,0.026915114,0.83411215,213,6.303118889,0.531923757,0.999358327
2515,105,NC-650-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2322,1.06,0.27,0.79,74.1,,3.19,273,0.051759834,0.948598131,214,6.190005049,0.621450825,0.999859662
2528,118,NC-650-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2521,1.34,0.56,0.78,75.8,,2.4,273,0.041407867,0.752336449,215,6.082370052,0.665542426,0.999814557
2538,128,NC-650-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1483,0.66,0.05,0.61,70,,4.56,298,0.041407867,0.556074766,216,4.250054502,0.621207535,0.999352281
2551,141,NC-650-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1487,0.79,0.13,0.66,71.2,,3.59,298,0.091097308,0.752336449,217,4.13780277,0.707196719,0.999417309
2563,153,NC-650-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2322,1.06,0.27,0.79,74.1,,3.19,298,0.053830228,0.654205607,218,4.065577372,0.605972292,0.999776041
2574,164,NC-650-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2521,1.34,0.56,0.78,75.8,,2.4,298,0.043478261,0.359813084,219,3.681202978,0.73469456,0.999704352
2587,177,NC-700-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1967,0.94,0.11,0.83,79.2,,1.81,273,0.023255814,0.584337015,220,6.444773592,0.64713412,0.999784063
2599,189,NC-700-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2690,1.19,0.27,0.92,78.3,,1.7,273,0.052854123,0.767613416,221,6.342568002,0.703170134,0.999726829
2611,201,NC-700-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2599,1.33,0.51,0.82,80.7,,1.21,273,0.042283298,0.48378047,222,5.477615977,0.757160281,0.999928481
2621,211,NC-700-1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2349,0.99,0.14,0.85,77.3,,2.22,298,0.101479915,0.800213939,223,4.16471409,0.706224005,0.999738537
2631,221,NC-700-2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1967,0.94,0.11,0.83,79.2,,1.81,298,0.086680761,0.700222517,224,4.007681405,0.719927827,0.999725278
2642,232,NC-700-3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2690,1.19,0.27,0.92,78.3,,1.7,298,0.086680761,0.58327741,225,3.878137776,0.770850829,0.999820948
2654,244,NC-700-4,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2599,1.33,0.51,0.82,80.7,,1.21,298,0.052854123,0.333245874,226,3.358556139,0.808359429,0.999787736
2665,0,MAC,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,671.2,0.333,0.066,0.267,,,,298,0.041228461,0.231578947,227,2.286273085,0.73579607,0.999278688
2674,9,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,671.2,0.333,0.066,0.267,,,,308,0.054209446,0.194634146,228,1.921863365,0.729961786,0.997995535
2683,18,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,671.2,0.333,0.066,0.267,,,,323,0.06,0.166397849,229,1.585116622,0.811916761,0.999091671
2692,0,PCNS,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1734,2.441,,,,,,313,1.283529921,1.266641369,230,1.129129196,0.749089226,0.99966078
2702,0,CN500,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,942,0.42,0.11,0.31,,,,298,0.022417707,0.334042754,231,3.146782491,0.497776838,0.991044896
2716,14,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,942,0.42,0.11,0.31,,,,273,0.019939463,0.798223438,232,4.480851365,0.370360273,0.990264497
2730,0,ATS-2-650,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1200,0.68,0.2,0.48,,,,273,0.022670025,0.408653846,233,4.38183982,0.516351889,0.995057504
2742,12,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1200,0.68,0.2,0.48,,,,298,0.027707809,0.264423077,234,2.930036694,0.624513388,0.998844565
2753,23,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1200,0.68,0.2,0.48,,,,323,0.027707809,0.084134615,235,2.08399666,0.771011,0.998719466
2763,33,ATS-2-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1330,0.73,0.19,0.54,,,,273,0.014447427,0.370813397,236,5.103005102,0.542071777,0.996679331
2774,44,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1330,0.73,0.19,0.54,,,,298,0.024279379,0.215311005,237,3.303699927,0.648019692,0.997729807
2785,55,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1330,0.73,0.19,0.54,,,,323,0.058443226,0.179425837,238,2.16351287,0.776900525,0.997430105
2795,65,ATS-2-800,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1570,0.83,0.18,0.65,,,,273,0.012256006,0.230761374,239,5.024919424,0.609702464,0.998965336
2806,76,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1570,0.83,0.18,0.65,,,,298,0.0567381,0.376932274,240,3.256865214,0.717363452,0.999331905
2816,86,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1570,0.83,0.18,0.65,,,,323,0.056858257,0.134215285,241,2.072064109,0.873616932,0.997513124
2826,96,ATS-4-700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1820,0.95,0.2,0.75,,,,273,0.021108232,0.380067467,242,5.509254651,0.626122427,0.998738431
2838,108,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1820,0.95,0.2,0.75,,,,298,0.028855649,0.137147174,243,3.417599744,0.918246511,0.999244971
2848,118,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1820,0.95,0.2,0.75,,,,323,0.06026947,0.137624346,244,2.070714172,0.911016779,0.997976593
2859,129,ATS-4-800,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2310,1.24,0.28,0.96,,,,273,0.013623978,0.219895288,245,5.671828709,0.749113756,0.999212505
2871,141,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2310,1.24,0.28,0.96,,,,298,0.059945504,0.298429319,246,3.094680174,0.816078119,0.999228059
2881,151,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2310,1.24,0.28,0.96,,,,323,0.054495913,0.078534031,247,1.823532222,0.942119462,0.998194316
2892,0,C600K5,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1890,0.9,0.08,0.82,,,,298,0.067925499,0.616621984,248,4.221092675,0.665183989,0.997210424
2901,9,C700K3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1130,0.54,0.06,0.48,,,,298,0.101909829,0.898123324,249,3.935980633,0.590441597,0.995723991
2910,18,C600K3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1250,0.61,0.06,0.55,,,,298,0.045853758,0.536193029,250,4.390760617,0.628808908,0.998538065
2920,28,C600K1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,770,0.35,0.01,0.34,,,,298,0.017831118,0.348525469,251,4.040403184,0.503079449,0.99379517
2931,39,C600K0,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,365,0.17,0.01,0.16,,,,298,0.011966541,0.134048257,252,1.939603239,0.506588014,0.992538527
2942,50,C600-K5,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1890,0.9,0.08,0.82,,,,273,0.06469354,1.086206897,253,6.075338102,0.583932608,0.998405702
2952,60,C700-K3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1130,0.54,0.06,0.48,,,,273,0.105278144,1.637931034,254,5.908428837,0.532737905,0.996957253
2961,69,C600-K3,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1250,0.61,0.06,0.55,,,,273,0.064788168,1.24137931,255,6.259780736,0.540924658,0.99793617
2971,79,C600-K1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,770,0.35,0.01,0.34,,,,273,0.033561154,1.034482759,256,5.480835123,0.42051442,0.992063682
2981,89,C600-K0,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,365,0.17,0.01,0.16,,,,273,0.016717492,0.413793103,257,2.790814778,0.387438315,0.987654924
2991,0,TF1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1267,0.45,0.05,0.4,,,,273,0.070393375,1.192819149,258,4.763702698,0.498669833,0.998012795
3005,14,TF2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1346,0.57,0.11,0.46,,,,273,0.082815735,1.244680851,259,5.589135708,0.547605144,0.997067387
3016,25,CP,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1379,0.58,0.07,0.51,,,,273,0.078674948,1.382978723,260,5.766799797,0.540445496,0.99822983
3028,37,ML,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1699,0.8,0.32,0.48,,,,273,0.15320911,1.261968085,261,4.237341038,0.637085019,0.999154612
3040,49,MB,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1111,0.55,0.22,0.33,,,,273,0.115942029,0.933510638,262,4.06911639,0.654763698,0.99947124
3052,61,SP,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1263,0.62,0.21,0.41,,,,273,0.066252588,0.950797872,263,4.615482413,0.555155161,0.997982605
3064,73,PP,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,585,0.28,0.08,0.2,,,,273,0.037267081,0.933510638,264,6.206526896,0.50948028,0.993876768
3076,85,FL,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1593,0.74,0.2,0.54,,,,273,0.202898551,1.555851064,265,4.592550493,0.655969239,0.99824335
3086,95,TF1,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1267,0.45,-0.05,0.5,,,,298,0.065868263,0.560197907,266,3.501530524,0.645604822,0.99898377
3098,107,TF2,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1346,0.57,0.11,0.46,,,,298,0.097804391,0.595625725,267,3.277537665,0.725486612,0.999467234
3108,117,CP,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1379,0.58,0.07,0.51,,,,298,0.081836327,0.750988739,268,4.224134441,0.668838788,0.999174233
3119,128,ML,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1699,0.8,0.32,0.48,,,,298,0.057884232,0.273821058,269,2.025148125,0.660295297,0.998952492
3126,135,MB,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1111,0.55,0.22,0.33,,,,298,0.069860279,0.47659588,270,2.561944473,0.612208571,0.998763036
3136,145,KP,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1381,0.62,0.13,0.49,,,,298,0.145708583,0.750226338,271,2.810004226,0.661101986,0.998635644
3147,156,SP,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1263,0.62,0.21,0.41,,,,298,0.149700599,0.845669404,272,2.890735936,0.632337239,0.999292608
3157,166,PP,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,585,0.28,0.08,0.2,,,,298,0.045908184,0.524627138,273,4.176720718,0.616839629,0.997448786
3169,178,FL,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1593,0.74,0.2,0.54,,,,298,0.037924152,0.214377611,274,4.131977064,0.837505696,0.998779203
3180,0,A-NMC,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1417,0.91,0.51,0.4,57.9,,6.7,283,0.021077283,0.370879121,275,4.22533484,0.583492031,0.998791081
3192,12,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1417,0.91,0.51,0.4,57.9,,6.7,293,0.018735363,0.206043956,276,3.183199352,0.635172141,0.997953681
3204,24,,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1417,0.91,0.51,0.4,57.9,,6.7,313,0.025761124,0.096153846,277,2.374993894,0.710498903,0.997944652
3215,0,ACGR2600,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1048,0.51,,,,,,298,0.018662684,0.25810902,278,4.394002876,0.566566053,0.993959702
3226,11,ACGR2700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1512,0.74,,,,,,298,0.061142654,0.545250567,279,4.958114229,0.672788903,0.995563197
3236,21,ACGR2800,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2735,1.47,,,,,,298,0.023893088,0.143570773,280,3.733213025,0.77305454,0.999257881
3248,33,ACCA2600,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1150,0.56,,,,,,298,0.030927835,0.338427472,281,4.730746806,0.639817275,0.995815754
3259,44,ACCA2700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1353,0.67,,,,,,298,0.054123711,0.535937273,282,4.965016122,0.693197472,0.99725679
3268,53,ACCA2800,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,1917,0.99,,,,,,298,0.028350515,0.15529258,283,3.715107198,0.752229755,0.998003504
3276,61,ACGR4600,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2396,1.15,,,,,,298,0.015090278,0.144444444,284,3.503973226,0.701577781,0.998949878
3288,73,ACGR4700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,3144,1.56,,,,,,298,0.080291667,0.466666667,285,4.060483914,0.793607505,0.998877935
3299,84,ACGR4800,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2957,1.72,,,,,,298,0.015041667,0.066666667,286,2.81273977,0.808237677,0.99959681
3310,95,ACCA4600,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2345,1.2,,,,,,298,0.015449714,0.109254912,287,3.177241174,0.736769172,0.999256857
3319,104,ACCA4700,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,2983,1.5,,,,,,298,0.082594735,0.355319867,288,2.994091578,0.824907269,0.999266314
3330,115,ACCA4800,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,3537,1.85,,,,,,298,0.01808747,0.054733437,289,2.876312964,0.86361083,0.999440843
3342,0,chitosan calcined at 8008C with KOH,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,970,0.618,0.163,0.455,,,11.5,273,0.012874054,0.643266462,290,5.819808873,0.493853989,0.998891102
3359,17,alginate calcined at 8008C with KOH,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,765,0.412,0.045,0.367,,,0.16,273,0.023934375,0.863166547,291,5.000900272,0.421586248,0.996130621
3376,34,chitosan calcined at 800,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,384,0.273,0.099,0.174,,,11.61,273,0.057032689,1.229786071,292,3.590834649,0.33301344,0.990147023
3393,51,alginate calcined at,CarbonDiox,0,0.28,0.05,0.1,0.2809,0.058,605,0.478,0.248,0.23,,,0.19,273,0.040859479,0.879586561,293,3.442884736,0.393012598,0.995820731
