,E,S,A,B,V,L,BET,Vt,Temp(K),K,n,Vmic
2057,0,0.28,0.05,0.1,0.2809,0.058,284.0,0.18,323.0,1.0860576418299377,0.604269640398885,0.13
2058,0,0.28,0.05,0.1,0.2809,0.058,895.0,0.43,298.0,3.872393344932508,0.5032569740792887,0.35
2059,0,0.28,0.05,0.1,0.2809,0.058,895.0,0.43,323.0,2.5890264381042365,0.6054765549826849,0.35
2060,0,0.28,0.05,0.1,0.2809,0.058,1192.0,0.54,298.0,4.052580300333187,0.5908651538597322,0.48
2061,0,0.28,0.05,0.1,0.2809,0.058,1192.0,0.54,323.0,2.591166641685598,0.7081686102615585,0.48
2062,0,0.28,0.05,0.1,0.2809,0.058,284.0,0.18,273.0,2.195246983865183,0.3676677636515161,0.13
2063,0,0.28,0.05,0.1,0.2809,0.058,747.0,0.36,273.0,4.756056521708511,0.356461495289204,0.29
2064,0,0.28,0.05,0.1,0.2809,0.058,895.0,0.43,273.0,5.3300768346632745,0.3815842172528656,0.35
2065,0,0.28,0.05,0.1,0.2809,0.058,1192.0,0.54,273.0,6.110794955918066,0.4904538909279995,0.48
2066,0,0.28,0.05,0.1,0.2809,0.058,1538.0,0.69,273.0,5.261160402882839,0.5231213398300614,0.57
2067,0,0.28,0.05,0.1,0.2809,0.058,1940.0,1.23,273.0,4.926529228284262,0.5421889637513833,0.36
2068,0,0.28,0.05,0.1,0.2809,0.058,1854.803,0.8668,323.0,1.961472372839569,0.8921846041481835,0.7755
2069,0,0.28,0.05,0.1,0.2809,0.058,1344.271,0.6265,323.0,1.5273589107377543,1.019884618829106,0.5445
2070,0,0.28,0.05,0.1,0.2809,0.058,1266.179,1.2326,323.0,1.2524302591668888,1.0120489957001777,0.4751
2071,0,0.28,0.05,0.1,0.2809,0.058,1854.803,0.8668,313.0,2.917614562587688,0.8555761951522187,0.7755
2072,0,0.28,0.05,0.1,0.2809,0.058,1344.271,0.6265,313.0,2.195589665510224,0.8060134195353587,0.5445
2073,0,0.28,0.05,0.1,0.2809,0.058,1266.179,1.2326,313.0,1.715751850684084,0.761083003655772,0.4751
2074,0,0.28,0.05,0.1,0.2809,0.058,1854.803,0.8668,303.0,4.05235290866062,0.6734211458832142,0.7755
2075,0,0.28,0.05,0.1,0.2809,0.058,1344.271,0.6265,303.0,3.0101457920986943,0.7023983434055796,0.5445
2077,0,0.28,0.05,0.1,0.2809,0.058,1457.0,0.57,303.0,2.971542117833083,0.3111935477543164,0.35
2078,0,0.28,0.05,0.1,0.2809,0.058,1457.0,0.57,333.0,1.7774843119009374,0.4070812630187743,0.35
2079,0,0.28,0.05,0.1,0.2809,0.058,1457.0,0.57,363.0,1.1440726099644818,0.4742903918751413,0.35
2080,0,0.28,0.05,0.1,0.2809,0.058,922.0,0.51,298.0,1.5085507247991912,0.4602147209937458,0.345
2081,0,0.28,0.05,0.1,0.2809,0.058,922.0,0.51,308.0,1.329839907233694,0.4812580677426891,0.345
2082,0,0.28,0.05,0.1,0.2809,0.058,922.0,0.51,318.0,1.1984649128871845,0.5002934794796152,0.345
2094,0,0.28,0.05,0.1,0.2809,0.058,1045.0,0.48,303.0,2.4385655590081443,0.4381687279167597,0.4
2095,0,0.28,0.05,0.1,0.2809,0.058,998.0,0.53,303.0,2.335602305837575,0.4290830406659075,0.38
2096,0,0.28,0.05,0.1,0.2809,0.058,1045.0,0.48,323.0,1.819924089245685,0.5015744952886769,0.4
2097,0,0.28,0.05,0.1,0.2809,0.058,998.0,0.53,323.0,1.762563829078609,0.4638438542880125,0.38
2098,0,0.28,0.05,0.1,0.2809,0.058,1045.0,0.48,343.0,1.3271038358537506,0.5539263160617889,0.4
2099,0,0.28,0.05,0.1,0.2809,0.058,998.0,0.53,343.0,1.2547166816891604,0.5305037439608318,0.38
2100,0,0.28,0.05,0.1,0.2809,0.058,1032.0,0.61,298.0,3.8907460740485984,0.3788479974088213,0.41
2101,0,0.28,0.05,0.1,0.2809,0.058,1350.0,0.69,298.0,2.5617001448152035,0.5477857289464342,0.32
2102,0,0.28,0.05,0.1,0.2809,0.058,736.0,0.42,298.0,2.8403092018027265,0.4152762560218207,0.29
2103,0,0.28,0.05,0.1,0.2809,0.058,684.0,0.39,298.0,2.857754717033282,0.389691104379425,0.27
2104,0,0.28,0.05,0.1,0.2809,0.058,1004.0,0.48,298.0,3.187997216312933,0.6151446275399147,0.23
2105,0,0.28,0.05,0.1,0.2809,0.058,1394.0,0.67,298.0,3.512058376820768,0.6858143790138762,0.32
2106,0,0.28,0.05,0.1,0.2809,0.058,1615.0,0.8,298.0,2.758900642810373,0.7400049945154407,0.22
2107,0,0.28,0.05,0.1,0.2809,0.058,912.0,0.44,298.0,3.9835265205514263,0.6566486752982381,0.2
2108,0,0.28,0.05,0.1,0.2809,0.058,1320.0,0.62,298.0,4.558075732177545,0.6963632664825633,0.31
2109,0,0.28,0.05,0.1,0.2809,0.058,1593.0,0.76,298.0,3.375964126300149,0.7920610383565153,0.21
2110,0,0.28,0.05,0.1,0.2809,0.058,1178.0,0.49,303.0,2.793711026497374,0.3730393048935613,0.45
2111,0,0.28,0.05,0.1,0.2809,0.058,1178.0,0.49,323.0,1.8974270542871703,0.4488142344896199,0.45
2112,0,0.28,0.05,0.1,0.2809,0.058,754.0,0.58,303.0,2.39763541774557,0.3412126050534108,0.28
2113,0,0.28,0.05,0.1,0.2809,0.058,754.0,0.58,323.0,1.3731879005793692,0.4606164259536061,0.28
2116,0,0.28,0.05,0.1,0.2809,0.058,815.6,0.3001,288.0,1.852337839769421,0.5731093926812593,0.18165053
2117,0,0.28,0.05,0.1,0.2809,0.058,815.6,0.3001,298.0,1.5831329340485878,0.602739805494102,0.18165053
2118,0,0.28,0.05,0.1,0.2809,0.058,815.6,0.3001,308.0,1.3431531231253029,0.629562020687935,0.18165053
2119,0,0.28,0.05,0.1,0.2809,0.058,1121.3,0.5668,288.0,2.5961700295507937,0.5658492859180403,0.22507628
2120,0,0.28,0.05,0.1,0.2809,0.058,1121.3,0.5668,298.0,2.1612492233913394,0.5871281891038356,0.22507628
2121,0,0.28,0.05,0.1,0.2809,0.058,1121.3,0.5668,308.0,1.867745715972624,0.6111775604587789,0.22507628
2122,0,0.28,0.05,0.1,0.2809,0.058,1911.0,0.85,298.0,3.957097212737217,0.4334621229985245,0.595
2123,0,0.28,0.05,0.1,0.2809,0.058,1635.0,0.63,298.0,4.5761724301673485,0.3394981038152914,0.28
2124,0,0.28,0.05,0.1,0.2809,0.058,1335.0,0.53,298.0,3.500648383817382,0.3228336922608916,0.302
2126,0,0.28,0.05,0.1,0.2809,0.058,979.0,0.46,293.0,3.4032961117901435,0.2806945763478307,0.34
2127,0,0.28,0.05,0.1,0.2809,0.058,979.0,0.46,303.0,2.71700050711324,0.3224357742498021,0.34
2128,0,0.28,0.05,0.1,0.2809,0.058,979.0,0.46,313.0,2.3008411949409098,0.3613548059098606,0.34
2135,0,0.28,0.05,0.1,0.2809,0.058,424.54,0.2395,318.0,0.6844741683895483,0.5494075707139123,0.183
2136,0,0.28,0.05,0.1,0.2809,0.058,558.84,0.3406,318.0,0.8173953508888415,0.5240073985350089,0.274
2137,0,0.28,0.05,0.1,0.2809,0.058,1018.94,0.5286,318.0,1.333553917244935,0.5349298225872651,0.446
2138,0,0.28,0.05,0.1,0.2809,0.058,424.54,0.2395,308.0,0.7886693785886879,0.5319223283977629,0.183
2139,0,0.28,0.05,0.1,0.2809,0.058,558.84,0.3406,308.0,0.9255337154555038,0.5112134000915106,0.274
2140,0,0.28,0.05,0.1,0.2809,0.058,1018.94,0.5286,308.0,1.5927549013584912,0.5268473881726232,0.446
2141,0,0.28,0.05,0.1,0.2809,0.058,424.54,0.2395,298.0,0.9464854699687052,0.4930463403924666,0.183
2142,0,0.28,0.05,0.1,0.2809,0.058,558.84,0.3406,298.0,1.0754406007910162,0.4768120823158916,0.274
2143,0,0.28,0.05,0.1,0.2809,0.058,1018.94,0.5286,298.0,2.105100738952689,0.5067056988207389,0.446
2152,0,0.28,0.05,0.1,0.2809,0.058,3153.0,2.056,288.0,5.840148604129463,0.4306786641516124,0.298
2153,0,0.28,0.05,0.1,0.2809,0.058,3153.0,2.056,308.0,3.4998620841187784,0.5319696321517141,0.298
2154,0,0.28,0.05,0.1,0.2809,0.058,2399.0,1.155,298.0,5.157923165978716,0.3677121814269495,0.757
2155,0,0.28,0.05,0.1,0.2809,0.058,2585.0,1.265,298.0,5.494388654601147,0.3810067000749568,0.7339999999999999
2156,0,0.28,0.05,0.1,0.2809,0.058,3153.0,2.056,298.0,4.431944305366288,0.4934299391665493,0.298
2157,0,0.28,0.05,0.1,0.2809,0.058,2925.0,1.753,298.0,2.88311993432885,0.6011887449495867,0.22
2158,0,0.28,0.05,0.1,0.2809,0.058,643.25,0.322,298.0,2.3983873079793345,0.5678972423707243,0.247
2159,0,0.28,0.05,0.1,0.2809,0.058,643.25,0.322,308.0,2.015599648802705,0.6271739499601159,0.247
2160,0,0.28,0.05,0.1,0.2809,0.058,643.25,0.322,323.0,1.6741105671126977,0.7355648744082262,0.247
2161,0,0.28,0.05,0.1,0.2809,0.058,671.17,0.333,298.0,2.334958382012621,0.7563882107165337,0.267
2162,0,0.28,0.05,0.1,0.2809,0.058,671.17,0.333,308.0,1.9371257308244128,0.7369986095727287,0.267
2163,0,0.28,0.05,0.1,0.2809,0.058,671.17,0.333,323.0,1.6207882147100088,0.8357385191876363,0.267
2164,0,0.28,0.05,0.1,0.2809,0.058,2546.0,1.47,298.0,4.445152687533909,0.5146243107751365,1.12
2165,0,0.28,0.05,0.1,0.2809,0.058,2350.0,1.3,298.0,3.9055951061369223,0.535844697130405,1.14
2166,0,0.28,0.05,0.1,0.2809,0.058,2461.0,1.38,298.0,3.7146420971877454,0.5421544715349371,1.17
2167,0,0.28,0.05,0.1,0.2809,0.058,2829.0,1.55,298.0,3.5826168793785254,0.5410292121170247,1.38
2168,0,0.28,0.05,0.1,0.2809,0.058,2546.0,1.47,328.0,2.8342886577167823,0.5825416278756825,1.12
2169,0,0.28,0.05,0.1,0.2809,0.058,2350.0,1.3,328.0,2.505976277253199,0.5994500050679985,1.14
2170,0,0.28,0.05,0.1,0.2809,0.058,2461.0,1.38,328.0,2.3264290231045406,0.6134201966732006,1.17
2171,0,0.28,0.05,0.1,0.2809,0.058,2829.0,1.55,328.0,1.880621708321617,0.6675523693129497,1.38
2172,0,0.28,0.05,0.1,0.2809,0.058,2986.0,3.18,298.0,1.8531650799905128,0.7882480929203927,0.9300000000000002
2173,0,0.28,0.05,0.1,0.2809,0.058,2986.0,3.18,348.0,0.6622004163673545,0.901957206131056,0.9300000000000002
2174,0,0.28,0.05,0.1,0.2809,0.058,3537.0,2.56,298.0,2.509202218178048,0.7312822816992028,1.03
2175,0,0.28,0.05,0.1,0.2809,0.058,3537.0,2.56,348.0,0.8230935409574435,0.8788642811508877,1.03
2205,0,0.28,0.05,0.1,0.2809,0.058,720.0,0.64,298.0,3.594081136168644,0.5867392786137536,0.33
2206,0,0.28,0.05,0.1,0.2809,0.058,911.0,0.54,298.0,5.427718139183439,0.6498123245839278,0.44
2207,0,0.28,0.05,0.1,0.2809,0.058,1149.0,1.58,298.0,5.7154296286508295,0.6082510253672987,0.46
2208,0,0.28,0.05,0.1,0.2809,0.058,1187.0,1.06,298.0,4.340981775783376,0.7131056910876218,0.52
2209,0,0.28,0.05,0.1,0.2809,0.058,1168.0,1.13,298.0,3.762599123910658,0.7158821089743888,0.51
2210,0,0.28,0.05,0.1,0.2809,0.058,720.0,0.64,273.0,3.60766673714803,0.5881852864859819,0.33
2211,0,0.28,0.05,0.1,0.2809,0.058,911.0,0.54,273.0,7.69724105657411,0.5278000862681215,0.44
2212,0,0.28,0.05,0.1,0.2809,0.058,1149.0,1.58,273.0,7.918076485355422,0.5360370157409673,0.46
2213,0,0.28,0.05,0.1,0.2809,0.058,1187.0,1.06,273.0,6.971335007182862,0.6353911842695166,0.52
2214,0,0.28,0.05,0.1,0.2809,0.058,1168.0,1.13,273.0,5.956219378366861,0.6269186186578031,0.51
2215,0,0.28,0.05,0.1,0.2809,0.058,787.0,0.425,298.0,2.494677018965989,0.4246151054803407,0.385
2216,0,0.28,0.05,0.1,0.2809,0.058,800.0,0.429,298.0,2.5102148180649704,0.4404997149376813,0.385
2217,0,0.28,0.05,0.1,0.2809,0.058,816.0,0.43,298.0,2.674186880412629,0.418886555458175,0.387
2218,0,0.28,0.05,0.1,0.2809,0.058,875.0,0.439,298.0,2.7237207311006792,0.4352255026572897,0.388
