,Unnamed: 0,GAC,GAS,E,S,A,B,V,L,BET,Vt,Vmeso,Vmic,%C,%O,%N,Temp(K),Pressure,Adsorp(mmol/g),Index,K,n,R2
8353,486,ANPC-1-700,Methane,0,0,0,0,0.2495,-0.323,2266,1.03,0.384,0.646,85.78,9.82,4.4,273,0.052200577,0.144523806,822,2.316304413,0.779771462,0.997686087
8363,552,ANPC-2-700,Methane,0,0,0,0,0.2495,-0.323,2729,1.5,1.3,0.2,85.16,9.52,5.32,273,0.050487512,0.093397509,823,1.724588709,0.879819795,0.997902091
8371,617,ANPC-1-800,Methane,0,0,0,0,0.2495,-0.323,2836,1.35,0.827,0.523,92.19,5.88,1.93,273,0.036350356,0.122347066,824,2.368553764,0.781964516,0.997035789
8380,676,ANPC-2-800,Methane,0,0,0,0,0.2495,-0.323,3177,2.18,2.14,0.04,94.94,3.63,1.42,273,0.048967759,0.2005714,825,1.854602212,0.804711821,0.995096335
8389,739,ANPC-1-600,Methane,0,0,0,0,0.2495,-0.323,1473,0.637,0.173,0.464,82.47,10.26,7.27,323,0.01986755,0.03113325,826,0.780880537,0.828809242,0.997084951
8398,803,ANPC-2-600,Methane,0,0,0,0,0.2495,-0.323,1502,0.76,0.37,0.39,82.96,8.67,8.3,323,0.060667273,0.072260233,827,0.664098357,0.767905918,0.996682149
8406,866,ANPC-1-700,Methane,0,0,0,0,0.2495,-0.323,2266,1.03,0.384,0.646,85.78,9.82,4.4,323,0.060073937,0.115015484,828,0.965363683,0.843539462,0.99592715
8416,924,ANPC-2-700,Methane,0,0,0,0,0.2495,-0.323,2729,1.5,1.3,0.2,85.16,9.52,5.32,323,0.057219588,0.070351759,829,0.677745159,0.866330547,0.998838213
8424,984,ANPC-1-800,Methane,0,0,0,0,0.2495,-0.323,2836,1.35,0.827,0.523,92.19,5.88,1.93,323,0.023602709,0.034856175,830,0.784123876,0.810815318,0.993818006
8432,1044,ANPC-2-800,Methane,0,0,0,0,0.2495,-0.323,3177,2.18,2.14,0.04,94.94,3.63,1.42,323,0.059835907,0.036734694,831,0.773141578,0.924880435,0.991833287
8440,0,Co-NDPC-500,Methane,0,0,0,0,0.2495,-0.323,720,0.64,0.31,0.33,67.3,21.18,11.52,298,0.037893319,0.083120205,832,0.98634429,0.7827746,0.998902852
8452,68,Co-NDPC-600,Methane,0,0,0,0,0.2495,-0.323,911,0.54,0.1,0.44,70.06,18.2,11.74,298,0.053449951,0.127260187,833,1.205896012,0.746246241,0.999196212
8463,135,Co-NDPC-700,Methane,0,0,0,0,0.2495,-0.323,1149,1.58,1.12,0.46,74.99,14.15,10.86,298,0.041242837,0.205595212,834,1.867404862,0.736068494,0.999310105
8473,196,Co-NDPC-800,Methane,0,0,0,0,0.2495,-0.323,1187,1.06,0.54,0.52,82.44,11.25,6.31,298,0.057559607,0.140587477,835,1.295278385,0.808597885,0.998783101
8483,261,Co-NDPC-900,Methane,0,0,0,0,0.2495,-0.323,1168,1.13,0.62,0.51,77.53,19.12,3.35,298,0.03992572,0.129438944,836,1.581426873,0.787346952,0.998582472
8491,318,Co-NDPC-500,Methane,0,0,0,0,0.2495,-0.323,720,0.64,0.31,0.33,67.3,21.18,11.52,273,0.041639647,0.075263464,837,0.955671292,0.767266522,0.997854606
8499,379,Co-NDPC-600,Methane,0,0,0,0,0.2495,-0.323,911,0.54,0.1,0.44,70.06,18.2,11.74,273,0.007864367,0.109376123,838,2.237756125,0.682408226,0.999246551
8510,444,Co-NDPC-700,Methane,0,0,0,0,0.2495,-0.323,1149,1.58,1.12,0.46,74.99,14.15,10.86,273,0.018640351,0.094327881,839,3.099484461,0.69884307,0.998281832
8520,504,Co-NDPC-800,Methane,0,0,0,0,0.2495,-0.323,1187,1.06,0.54,0.52,82.44,11.25,6.31,273,0.029205246,0.012872717,840,1.814771355,0.775132175,0.992023982
8530,571,Co-NDPC-900,Methane,0,0,0,0,0.2495,-0.323,1168,1.13,0.62,0.51,77.53,19.12,3.35,273,0.027310924,0.113865546,841,2.356841161,0.728971695,0.996873341
8539,21,A-AC-3,Methane,0,0,0,0,0.2495,-0.323,2928,1.6039,,,91.18,8.05,0.77,298,0.062769357,0.227218353,842,1.471423539,0.920821419,0.986953794
8548,52,A-AC-4,Methane,0,0,0,0,0.2495,-0.323,3131,1.9197,,,91.62,7.67,0.7,298,0.070906654,0.112043516,843,1.18594747,0.991102994,0.985949291
8557,84,A-AC-5,Methane,0,0,0,0,0.2495,-0.323,3096,2.1002,,,91.88,7.57,0.61,298,0.065962744,0.19221968,844,0.847653718,0.784004599,0.956134185
8566,113,A-AC-3,Methane,0,0,0,0,0.2495,-0.323,2928,1.6039,,,91.18,8.05,0.77,288,0.069364162,0.216221098,845,1.653489559,0.766860209,0.990026512
8574,141,A-AC-4,Methane,0,0,0,0,0.2495,-0.323,3131,1.9197,,,91.62,7.67,0.7,288,0.067154149,0.075396863,846,1.459579826,0.827797998,0.985150647
8582,170,A-AC-5,Methane,0,0,0,0,0.2495,-0.323,3096,2.1002,,,91.88,7.57,0.61,288,0.064990724,0.175,847,1.023612681,0.850749039,0.951842055
8590,200,A-AC-3,Methane,0,0,0,0,0.2495,-0.323,2928,1.6039,,,91.18,8.05,0.77,308,0.064685315,0.115107914,848,1.069957371,0.81242032,0.992401587
8598,229,A-AC-4,Methane,0,0,0,0,0.2495,-0.323,3131,1.9197,,,91.62,7.67,0.7,308,0.06805293,0.152671756,849,0.95284179,0.728839971,0.988816383
8606,258,A-AC-5,Methane,0,0,0,0,0.2495,-0.323,3096,2.1002,,,91.88,7.57,0.61,308,0.067387675,0.179719384,850,0.745474288,0.724215374,0.918426816
8614,56,N-AC-600,Methane,0,0,0,0,0.2495,-0.323,1628.9,0.86,0.09,0.77,76.8,19.2,4,273,0.049135115,0.15037594,851,1.990536202,0.764799954,0.996498116
8623,126,N-AC-600,Methane,0,0,0,0,0.2495,-0.323,1628.9,0.86,0.09,0.77,76.8,19.2,4,298,0.054022329,0.111602205,852,1.238877562,0.82286294,0.994458419
8634,195,N-AC-700,Methane,0,0,0,0,0.2495,-0.323,2146.1,1.96,1.05,0.91,82,14.2,3.3,273,0.060416667,0.183908046,853,2.084009352,0.751925175,0.996241534
8643,255,N-AC-700,Methane,0,0,0,0,0.2495,-0.323,2146.1,1.96,1.05,0.91,82,14.2,3.3,298,0.062937063,0.063859218,854,1.258141883,0.884125934,0.995185033
8652,313,N-AC-800,Methane,0,0,0,0,0.2495,-0.323,1942.8,1.14,0.41,0.73,87.2,10.4,2.4,273,0.070627693,0.201236277,855,1.55951791,0.739192796,0.993354278
8662,376,N-AC-800,Methane,0,0,0,0,0.2495,-0.323,1942.8,1.14,0.41,0.73,87.2,10.4,2.4,298,0.068929691,0.155844156,856,0.978487246,0.84418028,0.98120269
8670,441,N-AC-600,Methane,0,0,0,0,0.2495,-0.323,1628.9,0.86,0.09,0.77,76.8,19.2,4,323,0.064987897,0.096822995,857,0.844584654,0.768174388,0.986590993
8680,504,N-AC-700,Methane,0,0,0,0,0.2495,-0.323,2146.1,1.96,1.05,0.91,82,14.2,3.3,323,0.059701493,0.205132872,858,0.848508904,0.653155995,0.979825791
8689,563,N-AC-800,Methane,0,0,0,0,0.2495,-0.323,1942.8,1.14,0.41,0.73,87.2,10.4,2.4,323,0.065713366,0.070577969,859,0.595360315,0.708387589,0.981713739
8697,64,PCB,Methane,0,0,0,0,0.2495,-0.323,1150,0.72,,,,,,293,0.48401,0.298,860,1.074858887,0.523803101,0.971699277
8712,79,,Methane,0,0,0,0,0.2495,-0.323,1150,0.72,,,,,,303,0.45697,0.234,861,0.880522979,0.559427083,0.977347551
8726,93,,Methane,0,0,0,0,0.2495,-0.323,1150,0.72,,,,,,313,0.60206,0.188,862,0.741324469,0.598807709,0.972461697
